Inferior (PCI)";Densidade ;Referência;Fatores de Emissão;;Fatores de Emissão (unidades originais) - IPCC (2006);;;;;;;;;Fatores de Emissão (unidades convertidas);;;;;;;;;;Combustível;;;;Definição;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Referência;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;CO2 (kg/TJ);Fonte;CH4 (kg/TJ) por setor de atividade;;;;N2O (kg/TJ) por setor de atividade;;;;;CO2 (kg/un.);CH4 (kg/un.) por setor de atividade;;;;N2O (kg/un.) por setor de atividade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;(GJ/t);(kg/unidade);;;;Energia;Manufatura ou Construção;Comercial ou Institucional;Residencial, Agricultura, Florestal ou Pesca;Energia;Manufatura ou Construção;Comercial ou Institucional;Residencial, Agricultura, Florestal ou Pesca;;;Energia;Manufatura ou Construção;Comercial ou Institucional;Residencial, Agricultura, Florestal ou Pesca;Energia;Manufatura ou Construção;Comercial ou Institucional;Residencial, Agricultura, Florestal ou Pesca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Acetileno;-;kg;-;-;Programa Brasileiro GHG Protocol;;-;-;-;-;-;-;-;-;-;;3;-;-;-;-;-;-;-;-;;Acetileno;;;;O acetileno é um hidrocarboneto, cuja fórmula molecular é C₂H₂. Trata-se de uma gás incolor bastante utilizado em processos de solda ou corte de metais por maçarico. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FISPQ ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Caminhão refrigerado - rígido (3,5 a 7,5 toneladas);0,004;;;;;;;;;;;;;;;;;;;;;;;;;;0,0201;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão refrigerado - rígido (3,5 a 7,5 toneladas);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00009;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão refrigerado - rígido (7,5 a 17 toneladas);0,005;;;;;;;;;;;;;;;;;;;;;;;;;;0,0245;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão refrigerado - rígido (7,5 a 17 toneladas);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00009;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão refrigerado - rígido (acima de 17 toneladas);0,008;;;;;;;;;;;;;;;;;;;;;;;;;;0,0400;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão refrigerado - rígido (acima de 17 toneladas);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00009;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão refrigerado - rígido (média);0,007;;;;;;;;;;;;;;;;;;;;;;;;;;0,0335;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão refrigerado - rígido (média);0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00009;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão refrigerado - articulado (3,5 a 33 toneladas);0,004;;;;;;;;;;;;;;;;;;;;;;;;;;0,0456;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão refrigerado - articulado (3,5 a 33 toneladas);0,00001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00013;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão refrigerado - articulado (acima de 33 toneladas);0,005;;;;;;;;;;;;;;;;;;;;;;;;;;0,0543;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão refrigerado - articulado (acima de 33 toneladas);0,00001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00013;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão refrigerado - articulado (média);0,005;;;;;;;;;;;;;;;;;;;;;;;;;;0,0539;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão refrigerado - articulado (média);0,00001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00013;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Caminhão refrigerado - caminhão (média);0,006;;;;;;;;;;;;;;;;;;;;;;;;;;0,0451;;;;;;;;;;;;;;;;;;;;;;;;;;;Caminhão refrigerado - caminhão (média);0,00001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00011;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;Gasolina Automotiva (comercial);Automóvel híbrido a gasolina;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;0,0037;;;;;;;;;;;;;;;;;;;;;;;;;;;Automóvel híbrido a gasolina;0,00011;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,00006;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Automóvel híbrido plug-in a gasolina;0,009;;;;;;;;;;;;;;;;;;;;;;;;;;0,0008;;;;;;;;;;;;;;;;;;;;;;;;;;;Automóvel híbrido plug-in a gasolina;0,00019;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Tabela 7. Fatores de emissão por frota e tipo de biocombustível;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Combustível;Tipo de Veículo;"Fatores de Emissão (unidades originais) - CETESB (2023) e MMA (2014)
CH4 (g/km)";;;;;;;;;;;;;;;;;;;;;;;;;;"Fatores de Emissão (unidades originais) - CETESB (2023) e MMA (2014)
N2O (g/km)";;;;;;;;;;;;;;;;;;;;;;;;;;;"Fatores de Emissão (unidades convertidas)
CH4 (kg / litro)";;;;;;;;;;;;;;;;;;;;;;;;;;;"Fatores de Emissão (unidades convertidas)
N2O (kg / litro)";;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Todos os anos;até 2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;Todos os anos;até 2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;;Tipo de Veículo;;até 2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;Todos os anos;até 2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
;Etanol Hidratado;Automóvel a etanol;;0,048;0,040;0,043;0,043;0,045;0,045;0,032;0,032;0,032;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;Automóvel a etanol;;0,0003;0,0003;0,0003;0,0003;0,0004;0,0004;0,0002;0,0002;0,0002;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;;Automóvel flex a etanol;;-;-;-;0,040;0,037;0,037;0,039;0,039;0,035;0,039;0,031;0,040;0,027;0,026;0,020;0,015;0,028;0,023;0,023;0,023;0,022;0,022;0,015;0,017;0,017;;-;-;-;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,020;0,017;0,017;;Automóvel flex a etanol;;-;-;-;0,0003;0,0003;0,0003;0,0003;0,0003;0,0003;0,0003;0,0003;0,0003;0,0002;0,0002;0,0002;0,0001;0,0003;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;;-;-;-;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002;0,0002
;;Motocicleta flex a etanol;;-;-;-;-;-;-;-;-;-;0,04;0,04;0,04;0,04;0,038;0,038;0,034;0,040;0,038;0,035;0,035;0,035;0,034;0,037;0,035;0,035;;-;-;-;-;-;-;-;-;-;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;0,002;;Motocicleta flex a etanol;;-;-;-;-;-;-;-;-;-;0,0011;0,0011;0,0011;0,0012;0,0011;0,0011;0,0011;0,0012;0,0013;0,0012;0,0013;0,0012;0,0012;0,0014;0,0012;0,0012;;-;-;-;-;-;-;-;-;-;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001
;;Veículo comercial leve a etanol;;0,050;0,040;0,059;0,040;0,050;0,037;0,030;0,030;0,030;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;Veículo comercial leve a etanol;;0,0003;0,0002;0,0003;0,0002;0,0003;0,0002;0,0002;0,0002;0,0002;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;;Veículo comercial leve flex a etanol;;-;-;-;0,040;0,040;0,040;0,035;0,056;0,056;0,008;0,049;0,048;0,043;0,034;0,022;0,018;0,016;0,015;0,019;0,015;0,022;0,023;0,020;0,017;0,017;;-;-;-;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;0,017;;Veículo comercial leve flex a etanol;;-;-;-;0,0003;0,0003;0,0003;0,0002;0,0004;0,0003;0,0001;0,0003;0,0003;0,0003;0,0002;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0002;0,0002;0,0002;0,0001;0,0001;;-;-;-;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0002;0,0002;0,0001;0,0001
;;Tipo de Veículo;Fatores de Emissão - DEFRA (2024) - CH4 (g/km);;;;;;;;;;;;;;;;;;;;;;;;;;Fatores de Emissão - DEFRA (2024) - N2O (g/km);;;;;;;;;;;;;;;;;;;;;;;;;;;Fatores de Emissão (unidades convertidas) - CH4 (kg / litro);;;;;;;;;;;;;;;;;;;;;;;;;;;Fatores de Emissão (unidades convertidas) - N2O (kg / litro);;;;;;;;;;;;;;;;;;;;;;;;;
;;Automóvel híbrido a etanol;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;0,0037;;;;;;;;;;;;;;;;;;;;;;;;;;;Automóvel híbrido a etanol;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
;;Automóvel híbrido plug-in a etanol;0,009;;;;;;;;;;;;;;;;;;;;;;;;;;0,0008;;;;;;;;;;;;;;;;;;;;;;;;;;;Automóvel híbrido plug-in a etanol;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
;Biometano;Automóvel a biometano;0,063;;;;;;;;;;;;;;;;;;;;;;;;;;0,0014;;;;;;;;;;;;;;;;;;;;;;;;;;;Automóvel a biometano;0,00076;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,0008;0,00002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
;Consumo médio de combustível por tipo de frota;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Tabela 8. Consumo médio de combustível por tipo de frota;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Tipo do Veículo;Unidade;Todos os anos;até 2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;Referência;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Automóvel a gasolina;km / litro;;11,89;11,97;10,9;11,2;11,4;11,3;11,3;11,3;9,60;9,9;10,9;11,2;11,1;11,2;11,5;12,0;12,5;13,1;13,4;12,1;12,6;12,0;9,9;15,0;15,0;CETESB 2023 e MMA 2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Automóvel a etanol;;;6,96;6,96;7,2;7,5;8,6;8,6;6,9;6,9;6,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Automóvel flex a gasolina;;;-;-;-;10,3;10,8;11,5;11,7;11,7;11,4;11,5;12,3;12,2;12,1;12,4;12,7;13,2;13,8;14,3;14,2;14,5;14,8;15,0;15,4;14,7;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Automóvel flex a etanol;;;-;-;-;6,9;7,3;7,7;7,8;7,8;7,70;7,8;8,5;8,6;8,5;8,6;8,8;9,2;9,6;9,8;9,8;10,0;10,2;10,4;10,8;10,4;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Automóvel a GNV;km / m³;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Automóvel a biometano;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Motocicleta a gasolina;km / litro;;37,38;37,38;37,38;37,38;37,45;37,45;37,20;37,09;37,20;37,27;37,04;38,54;37,80;40,9;40,9;44,2;45,2;57,1;58,5;55,9;50,9;53,4;57,1;56,4;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Motocicleta flex a gasolina;;;-;-;-;-;-;-;-;-;-;42,84;42,84;42,84;43,20;42,5;42,5;47,2;45,7;51,9;51,5;53,9;50,8;52,8;57,5;52,3;52,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Motocicleta flex a etanol;;;-;-;-;-;-;-;-;-;-;28,01;28,01;28,01;29,30;29,4;29,4;32,5;31,2;35,8;35,6;36,4;35,4;36,0;38,4;35,5;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Veículo comercial leve a gasolina;;;7,80;7,80;7,6;7,6;7,8;7,7;7,7;7,7;7,70;8,3;9,2;9,8;10,1;9,0;9,9;10,6;10,4;10,9;10,9;15,3;14,1;12,0;16,0;9,2;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Veículo comercial leve a etanol;;;5,20;5,20;5,7;5,7;5,7;5,8;5,8;5,8;5,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Veículo comercial leve flex a gasolina;;;-;-;-;10,3;10,8;11,5;10,1;9,8;8,60;8,3;9,2;8,6;9,0;9,1;9,2;10,0;10,1;10,7;11,1;11,3;11,5;12,1;12,8;10,3;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Veículo comercial leve flex a etanol;;;-;-;-;6,9;7,3;7,7;7,1;7,1;6,10;7,0;6,7;6,2;6,2;6,3;6,3;6,8;6,7;7,4;7,8;7,6;8,0;9,4;9,2;7,4;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Veículo comercial leve a diesel;;;9,5;9,5;9,5;9,5;9,5;9,5;9,6;9,6;9,3;9,5;10,0;10,1;10,6;10,4;10,4;10,6;10,8;10,8;11,1;11,3;11,3;11,5;11,7;11,3;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Micro-ônibus a diesel;;;3,40;3,40;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ônibus rodoviário a diesel;;;3,00;3,00;3,0;3,0;3,0;3,0;3,2;3,2;3,2;3,2;3,2;3,2;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ônibus urbano a diesel;;;2,30;2,30;2,3;2,3;2,3;2,3;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Caminhão - rígido (3,5 a 7,5 toneladas);;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;5,2;DEFRA 2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Caminhão - rígido (7,5 a 17 toneladas);;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Caminhão - rígido (acima de 17 toneladas);;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Caminhão - rígido (média);;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Caminhão - articulado (3,5 a 33 toneladas);;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
